PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
1987175,Inconclusive,21.0,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)C=CC3=CC=C(C=C3)F,12.896851484968881,-3.8139308579715414,12.896851484968881,0.03559558401185581,0.3420727596078618,491.59500000000014,473.45100000000025,491.055580656,166,0.263206349360467,-0.3324142282072471,0.3324142282072471,0.263206349360467,1.125,1.8125,2.4375,32.23340610919342,10.180749567075166,2.16464684724251,-2.0933060156790635,2.2094824007507485,-2.3232603799885014,7.925252082727057,-0.11460441525955513,1.5516990043698042,1240.244554268397,23.13961743368831,16.702490879875132,19.15198062265831,15.246351923220775,9.258352221124113,11.966260340110097,6.31264229838637,9.46536462698853,3.9473534699034976,6.618543024028883,2.3907254311674695,4.518734272664638,-3.219999999999999,13392425.208793353,23.443262010343165,10.39445856300899,6.638230165624808,193.18995417994373,5.316788604006331,10.82484453789866,5.112436884724758,11.03873820919084,10.023291153407584,0.0,14.83342065253024,12.808212032003757,0.0,10.197363616602075,30.39325721454858,66.67636907527324,11.763406381517443,4.895483475517775,17.60274921607558,61.49253194982206,0.0,15.514152220608405,0.0,18.24004229813441,10.038883468458419,70.99525268412242,0.0,15.355672072464749,15.209359802197715,0.0,23.554659320981433,29.634777215007276,21.238649960405414,5.817220841045895,17.494812388240383,59.50244013004453,0.0,6.076020106833881,113.08000000000001,15.930470882759089,17.60274921607558,0.0,20.95669968112776,17.671659389306566,5.007623696852765,72.01976263929538,0.0,6.923737199690624,25.553035689066824,12.217873443046695,40.25227669995587,6.266470472117412,12.005088125796982,13.914850836337006,1.144658723578059,-0.8369119874917041,11.467384043299045,3.4481098540768134,1.9020040903020596,-3.8139308579715414,0.1,32,3,8,0,0,0,2,1,3,7,3,12,7,0,0,0,3,3.5668000000000015,126.33490000000002,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,3,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16195554,Inconclusive,21.0,C1=CC=C(C=C1)C2=CC(=CC3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N2C5=CC=C(C=C5)C(=O)O,13.474684498301922,-1.0459695209295419,13.474684498301922,0.014576543963828126,0.20577259182958682,478.4600000000002,460.31600000000026,478.1164862959999,176,0.3351808439623237,-0.4776392361759428,0.4776392361759428,0.3351808439623237,0.8888888888888888,1.5833333333333333,2.2222222222222223,16.628320431485076,10.110368427234098,2.3042526571815998,-2.2057266388125,2.3559807504630172,-2.245307059575457,6.226152281794588,-0.38443194841659306,1.497124009119494,1531.1779350336196,25.233475560822992,18.697836815042834,18.697836815042834,17.401887240964335,10.91848109486474,10.91848109486474,7.993871013020253,7.993871013020253,5.712358130554229,5.712358130554229,3.932479059253713,3.932479059253713,-5.239999999999999,219870617.44646457,22.547201669577753,9.188024719965412,4.303907661982405,204.7317178152345,9.523678331894054,11.520494837748885,0.0,0.0,11.594566004035068,5.969305287951849,19.80876518368787,4.794537184071822,0.0,0.0,30.33183534230805,66.24642825305764,28.956676433373044,16.1838018535705,24.03606374885537,35.024316986560194,0.0,0.0,0.0,0.0,4.899909730850478,129.64609933486136,11.323698910571437,4.899909730850478,11.374772549367124,0.0,0.0,21.90632346096173,4.794537184071822,10.114318268765572,21.681687586340253,107.06178160088069,0.0,23.09675833046115,113.89,10.892616336769521,24.809920031749918,0.0,17.158017495732064,34.041476447254546,5.563451491696996,29.16537800469692,48.55024262443742,30.33183534230805,0.0,4.417150937053347,5.892792766096338,0.0,36.67910804621154,20.098396464310618,3.17926803872625,-0.38002005805783434,24.972294259383954,3.391493816662467,0.0,0.0,0.0,36,1,8,0,1,1,3,1,4,5,1,8,6,0,0,0,5,6.024300000000006,134.08169999999998,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44402523,Inconclusive,21.0,C1=CC(=CC=C1C=CC(=O)NC2=C(C=C(C=C2)C3=NC4=C(O3)C=CC(=C4)CC(=O)O)F)Br,14.58808413621545,-0.9449435548825365,14.58808413621545,0.026908961115310825,0.3362961708768682,495.30400000000014,479.17600000000016,494.02774731199986,160,0.3073161374881502,-0.4809861658762109,0.4809861658762109,0.3073161374881502,1.09375,1.875,2.59375,79.91873131455633,10.132914810869734,2.129350499086037,-2.0486972279536904,2.275740437193321,-2.08801171936716,9.102999847760897,-0.1357639424830219,1.4925967904695332,1346.1305241103728,22.664561460070647,16.510411019872024,18.096407558986726,15.368213736153118,9.530506779367489,10.32350504892484,6.960371107506336,7.876046636298025,4.578396335563375,5.107061848601609,3.050770639972363,3.31510339649148,-3.779999999999999,19005457.503187165,21.451983472871948,9.151502012569736,5.093627069726405,190.07656399264155,14.840466935900384,11.333921558662157,5.583020141642242,11.797903651377414,0.0,5.969305287951849,9.589074368143644,9.374393568622029,0.0,0.0,34.12904510333418,59.66749256945914,16.11219111436329,12.10820789760957,23.503167747712517,50.669556156028655,0.0,4.9839785209472085,0.0,6.4208216229260096,5.316788604006331,88.1565341317223,11.454175413722904,5.316788604006331,10.077801322358383,0.0,15.929943897949348,21.966990933091267,16.00989599106965,5.817220841045895,11.126902983393991,75.62956124433575,0.0,28.629916379815292,92.43,17.693705858349247,13.979489415818463,0.0,17.99893181963548,22.226623842652494,10.03617100752941,18.208754243757102,30.34148838068032,24.26546827384644,26.230711022902888,9.523678331894054,21.178374552991865,3.3441797848576496,27.34410060209315,11.42749453920591,2.784718569214998,-1.8537486156209932,16.530325691291186,2.827888209299573,0.0,0.0,0.041666666666666664,32,2,6,0,0,0,3,1,4,4,2,8,6,0,0,0,4,5.675400000000003,122.54850000000003,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53387035,Inconclusive,21.0,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)C3=NC=C(C=C3)NC4=CN=C(C=C4)C(F)(F)F,12.627107333736788,-4.461271393788484,12.627107333736788,0.2614675901685255,0.4350122507052939,455.4800000000001,431.2880000000001,455.1820616680001,172,0.432833451640649,-0.48122280891969293,0.48122280891969293,0.432833451640649,0.9090909090909091,1.5454545454545454,2.0606060606060606,19.4132278584746,9.772799715358861,2.316010614494174,-2.2757524659009123,2.3728073888065255,-2.1581785961267945,5.6677180330276435,-0.140959718984832,1.3562492084789681,1073.8800438637388,23.424074484064487,17.847519632199674,17.847519632199674,15.775008148917992,10.8618436842789,10.8618436842789,8.424508463424335,8.424508463424335,6.0939768453513,6.0939768453513,4.3136269238098315,4.3136269238098315,-3.419999999999999,25446084.614398845,22.762526197025153,9.602888200859386,5.884010553160897,189.26575961418482,10.423315998847038,5.693927994848461,0.0,0.0,0.0,12.145603805395325,9.77851570501903,4.9839785209472085,13.171245143024459,0.0,24.26546827384644,67.34801834957025,11.984273114623004,29.462387687441737,23.07230972193699,17.344077837318974,0.0,9.967957041894417,5.917906046161393,44.19831267823492,5.316788604006331,72.1820031774645,11.257379486545457,5.316788604006331,24.546017692391587,0.0,0.0,21.04378972468697,10.970835701515297,5.917906046161393,49.279393647336896,60.924623690919034,0.0,11.257379486545457,75.11,17.839531800243783,17.96578232709628,0.0,12.338727669087403,17.292678595528518,49.20387661832418,11.629818560158606,6.196843571613076,24.26546827384644,27.417479782823968,5.106527394840706,37.881322001210364,0.0,18.802492447523527,11.964513420275576,3.1923975212970186,0.028913067603979048,14.227933819607774,2.4857610558150967,0.0,0.0,0.32,33,2,5,1,0,1,1,2,3,4,2,8,6,1,0,1,4,6.654500000000005,119.14650000000003,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9958543,Inconclusive,21.0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)OC)C=CC(=C2)OC(F)(F)F)CC4=CC(=CC=C4)OC(C)C(=O)O,13.534764710504355,-4.878106358073459,13.534764710504355,0.23546572043009628,0.3030852562604976,527.4950000000002,503.3030000000003,527.1555721479999,198,0.572596662443981,-0.4967677698171894,0.572596662443981,0.4967677698171894,0.9736842105263158,1.6578947368421053,2.289473684210526,19.422457257471674,10.014005595882645,2.3142989057678696,-2.117942796542887,2.3395193606673836,-2.2236875027525733,6.04054494626113,-0.274159821246914,1.8030945055120744,1491.2440548180762,27.612155217263343,20.70487207380897,20.70487207380897,17.96254741274415,11.533969789540135,11.533969789540135,8.582284966877161,8.582284966877161,6.019799544115558,6.019799544115558,4.194473261821454,4.194473261821454,-4.469999999999999,212990117.50722587,26.5890202983137,10.487613111431584,5.743824070086101,215.5204447357256,19.31711625624085,17.248535499851716,6.103966387748303,0.0,5.907179729351506,12.331664146982233,9.361636831863176,4.794537184071822,0.0,13.171245143024459,12.13273413692322,85.99250262185575,16.643603701010253,12.626498258893795,42.07743576740896,22.77940994938441,0.0,4.567099647791355,0.0,32.73462126908595,7.109797541277533,89.11432022301719,17.248535499851716,14.210588861400147,13.171245143024459,17.248535499851716,0.0,41.12623484799163,11.21535880699783,6.923737199690624,34.10255685370189,66.73003775307771,0.0,10.902924932081056,86.99,24.18514236801444,22.760319511168102,0.0,12.328001352277514,44.786231068588314,0.0,36.79973559414434,55.4546737473835,0.0,4.736862953800049,14.580253302440804,55.02325400882749,0.0,24.697195867031287,9.541864338209189,2.639045994241372,-0.9923542630887074,17.09322972353078,-5.713850471656192,3.118683875811479,1.5095975937599748,0.21428571428571427,38,1,7,0,0,0,3,1,4,6,1,10,8,0,0,0,4,5.988120000000005,133.0543,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,Inconclusive,21.0,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,6.172510551470527,0.13019933799966266,6.172510551470527,0.13019933799966266,0.2749298454816666,473.40700000000015,451.2310000000002,472.12215206400003,164,0.09001477424749924,-0.3537102689764508,0.3537102689764508,0.09001477424749924,0.8484848484848485,1.5151515151515151,2.212121212121212,35.4967850552152,10.098698200650128,2.164089130131933,-2.202339571644638,2.3059813832802813,-2.1610412935027816,6.304618974542647,0.8055455168518503,1.8034503309429017,1469.6398244257896,22.949018510446816,18.25782377036272,19.76968166239963,15.974366886035767,10.757289905296231,11.513218851314686,8.125156731084042,8.99802829202801,5.302657102963574,5.806609733642544,3.8839302873606703,4.135906602700154,-3.3399999999999985,37709572.4487051,21.502813864413945,8.891337736154783,4.4497180080647025,202.05918606446954,9.883888251797686,0.0,0.0,0.0,0.0,0.0,4.992404732635669,4.9839785209472085,0.0,0.0,35.33461391738825,86.64387922092058,27.461880005997738,33.46587414791931,0.0,45.61005376506468,0.0,9.551078168738563,4.992404732635669,19.88931522852921,5.316788604006331,100.33163603425153,17.075242264380485,10.674019052312635,11.374772549367124,0.0,23.20187978046503,15.592918997886525,0.0,0.0,13.847474399381248,89.92154369109824,10.045266627482652,28.108643699613005,42.21,0.0,0.0,0.0,6.041840829147961,10.045266627482652,44.84064669728643,0.0,0.0,66.73003775307771,41.93046385656377,33.17826303404791,2.2077505835514493,12.238946665889422,9.869813939979284,5.759117323857561,6.595610614522654,0.0,27.907812316519838,0.0,4.143170777902019,0.0,0.1111111111111111,33,1,4,1,1,2,3,0,3,4,1,6,4,0,0,0,5,7.489800000000004,138.13569999999987,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16010243,Inconclusive,21.0,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SCC(=O)NC3=CC4=C(C=C3)OCCO4,12.948311351056045,-4.045169320236631,12.948311351056045,0.011120312297338675,0.3777295514345632,515.6130000000003,490.4130000000003,515.1184775199999,184,0.27024851475438655,-0.4861448570635276,0.4861448570635276,0.27024851475438655,1.0857142857142856,1.7714285714285714,2.4285714285714284,32.22794613411082,9.872261819280228,2.234542845022252,-2.1865422716220877,2.323708407281175,-2.2019662153295627,7.9937076308145265,-0.11336583162663957,1.4138069778559494,1410.4073701930768,25.216967702877934,19.453322416287513,21.086315578142965,16.535861837179894,10.811663043185026,13.280424850432908,8.854829689160287,11.736982791221921,5.229386450824368,7.879423643072516,3.3447973916375138,5.2117863928272286,-3.3099999999999996,50868725.68772158,24.80318293286808,9.744529764237274,5.679845861640734,206.74709850502285,19.774493032553636,13.213763929025836,21.550943623906292,15.744432865769006,5.559266895052008,0.0,9.589074368143644,13.401775505276145,0.0,0.0,44.66583068538621,35.243910234940216,11.753753343145172,16.84518065387764,22.686060076000857,33.193704089843685,0.0,9.967957041894417,0.0,41.13360550132491,24.283406139778958,64.57866862166517,11.49902366656781,20.349781406658437,5.687386274683562,11.49902366656781,11.761884949391115,43.25955129134748,20.046780789886103,0.0,26.334663090768867,68.40335366777242,0.0,0.0,127.45000000000002,20.292003506987285,18.00687135247258,0.0,27.126943762833555,30.40017387027721,23.522180012701185,12.13273413692322,30.33183534230805,20.771211599071872,15.284745645900749,9.473725907600098,36.849140939393,0.9810789413842261,30.9153433902812,2.8717206344333386,0.5914968260426232,0.7969226854826099,11.52718768808558,1.0207275389919308,6.991550676142115,-4.045169320236631,0.2916666666666667,35,2,9,0,1,1,2,1,3,8,2,11,6,0,0,0,4,3.4022000000000014,132.23719999999997,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54682932,Inconclusive,21.0,CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,13.665881046863188,-4.4500462962962954,13.665881046863188,0.05159507012681663,0.15451195689496788,695.0550000000004,667.8390000000003,694.087152224,250,0.3390154557545136,-0.5077354202503941,0.5077354202503941,0.3390154557545136,1.0212765957446808,1.5957446808510638,2.106382978723404,35.495693489964204,9.550443643979985,2.676626628511405,-2.5248882616818538,2.5603359157928764,-2.697153616863443,7.854290037718113,-0.16568871642536323,2.995670758970384e-07,1968.150535436091,35.65988955891488,24.241234338838694,25.813659865784874,21.59777765234015,13.173622776629655,14.991650578439524,11.013315348668984,12.842052675856934,8.166657913522878,9.331280891520588,6.1080263120151725,6.89367264967173,-4.78,5756655495.71702,35.08109072926874,11.784888062816853,5.315190342895558,269.84939313637767,41.47935924104712,34.153909431646426,11.384295757348628,5.783244946364939,16.02530658838506,5.969305287951849,23.836271156756304,4.794537184071822,8.417796984328938,0.0,18.179875573831012,50.00028383773169,16.503990851599717,34.095752760341696,67.89438735819152,56.49431106102474,0.0,4.899909730850478,17.569479569484972,22.642341503397727,14.09534396535438,75.52913274653358,11.49902366656781,5.733667477162185,0.0,11.49902366656781,11.600939890232516,108.9013252560223,24.501738411249022,11.835812092322787,21.48489165916281,58.71162843321903,5.022633313741326,11.332269401725444,293.52,107.766269326503,53.12858269481975,0.0,21.722640827204586,6.06636706846161,12.13273413692322,31.127987833128078,0.0,0.0,6.578935683598497,32.10041203076647,29.78372448979592,6.251026513322313,49.818115194178205,72.53250190598465,0.051022560909377956,-11.22012555841981,3.5326917300756135,-1.7529239103048633,3.8907376438229604,-1.6089927915865858,0.2413793103448276,47,10,16,3,0,3,2,0,2,13,9,18,4,1,0,1,5,0.39599999999999996,160.85509999999994,0,4,3,0,1,0,0,2,1,1,4,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46240292,Inconclusive,21.0,CC1=NOC(=C1NC(=O)OC(C)C2=CC=CC=C2Cl)C3=CC=C(C=C3)C4=CC=C(C=C4)CC(=O)O,12.592120201909491,-0.8647498078749003,12.592120201909491,0.014444906073280084,0.29168104504528214,490.9430000000002,467.75900000000036,490.12954951599994,178,0.41189719508908074,-0.48098617330805243,0.48098617330805243,0.41189719508908074,1.0,1.6,2.2285714285714286,35.495692388089296,10.005065153315545,2.2038081922489567,-2.1516379109630175,2.331267691885881,-2.1650506207454048,6.3095452978545215,-0.13573428942353763,1.4825181090126993,1347.0115886609362,24.949018510446813,19.11804510651628,19.873974052534734,16.812570843487293,10.914185723415317,11.292150196424545,8.010947539133634,8.418147665874239,5.5065052433482355,5.85071129125397,3.6780286123830948,3.967414473400031,-4.099999999999998,78934400.72833605,24.038173179836576,10.443574173744674,5.700039674667725,206.8416235671415,14.366485285614102,17.485280657280327,5.760247418874442,0.0,0.0,12.062545358890265,10.111325788078153,4.794537184071822,0.0,0.0,83.4876409004357,36.60419594293384,16.149536297135317,6.4208216229260096,23.955559653757746,29.35087152380634,0.0,5.156663257125445,0.0,26.37226241005556,5.316788604006331,94.63986911352312,22.450601893965427,5.316788604006331,10.481923458755384,0.0,11.600939890232516,22.325736010856417,15.95222176079788,6.923737199690624,29.848534565681376,77.31949975851268,5.022633313741326,22.450601893965427,101.66000000000001,18.16651174663857,9.589074368143644,0.0,6.4208216229260096,27.727646493844787,22.253805966787983,0.0,38.112942673227685,48.53093654769288,10.473451861131776,25.967425175846614,10.998723908637572,6.200135244765778,23.461664108280083,16.17716739254254,5.016453414584678,-0.45437693547491076,22.11564655158835,-1.2121047972472792,3.4744688901009733,0.0,0.14814814814814814,35,2,7,0,0,0,3,1,4,5,2,8,7,0,0,0,4,6.907220000000007,133.42249999999996,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,Inconclusive,20.0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,12.035888290501386,-0.6335619803476946,12.035888290501386,0.013025793650794038,0.6611804498474478,327.123,319.05899999999997,325.98611209599994,108,0.2705707023452526,-0.5071197044152095,0.5071197044152095,0.2705707023452526,1.1904761904761905,1.9047619047619047,2.5238095238095237,35.49678411075284,10.15189965205607,2.1504070037065808,-2.083008036260285,2.281927128917454,-2.1212281060881715,6.340161590368905,-0.3844193033531555,2.273996755552545,734.1063538201125,15.568549621822841,10.339202623547715,11.851060515584626,9.879917853109719,5.620518328836398,6.376447274854852,4.036854155798259,4.880490063010851,2.614913122112616,3.1627192333886542,1.5987385244573988,1.992870268853589,-2.3099999999999996,42566.81915785876,15.085980253605854,5.986588537145612,3.4188545451590753,128.61856565206858,10.423315998847038,5.749511833283905,0.0,0.0,11.594566004035068,0.0,14.908855452837393,0.0,0.0,0.0,23.20187978046503,24.26546827384644,17.155367450664546,21.196782128939553,14.824375627730198,40.48383205918366,0.0,0.0,0.0,0.0,5.316788604006331,62.12123879871487,5.749511833283905,5.316788604006331,11.374772549367124,5.749511833283905,23.20187978046503,15.937018173009882,0.0,10.114318268765572,10.357988675768818,36.39820241076966,10.045266627482652,0.0,92.47000000000001,10.830490778169176,20.015382847678097,0.0,32.733002501830676,0.0,6.06636706846161,30.33183534230805,0.0,0.0,5.316788604006331,23.20187978046503,0.0,11.62697358080565,22.04105824487228,22.976472632773138,-0.03503390862517808,-0.8743637146216507,7.653782053684651,0.0,0.0,0.0,0.0,21,2,6,0,0,0,2,0,2,4,2,8,3,0,0,0,2,3.859500000000001,79.17640000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280445,Inconclusive,20.0,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,12.043337270093222,-0.48952333711262264,12.043337270093222,0.016263699924414787,0.5106223467843569,286.239,276.159,286.04773803999996,106,0.19657917391887414,-0.5076781658604214,0.5076781658604214,0.19657917391887414,0.8095238095238095,1.5714285714285714,2.2857142857142856,16.3415290748849,10.100121224154178,2.126193814054297,-2.058357717350512,2.3306192024936836,-2.0018865578362193,5.855955459621049,0.4035528109687678,2.2943459565950692,909.9162849554009,15.145899891012467,10.569452578065315,10.569452578065315,9.952397498181154,5.976884305977174,5.976884305977174,4.5164265762855536,4.5164265762855536,3.0545529549351516,3.0545529549351516,2.072890025324916,2.072890025324916,-3.1500000000000004,56060.202076412104,12.862251838410245,4.447829199162572,2.1215920915712805,117.31343579013308,24.843260516416173,28.22851544154929,16.92781405846835,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,23.762552697081826,0.0,24.843260516416173,10.969244356107037,0.0,0.0,0.0,0.0,0.0,46.621529986742026,34.32174624370706,5.428790391900541,0.0,22.99804733313562,0.0,20.426109579362823,0.0,0.0,0.0,45.609890531894834,0.0,22.292943266678478,111.13000000000001,5.428790391900541,25.220646763434644,0.0,39.7275391081171,5.563451491696996,12.13273413692322,24.26546827384644,0.0,0.0,0.0,4.417150937053347,5.472451814058957,0.0,12.043337270093222,37.852256379416374,-0.10554421768707378,-1.132700249853027,7.370199003971551,0.0,0.0,0.0,0.0,21,4,6,0,0,0,2,1,3,6,4,6,1,0,0,0,3,2.2824000000000018,74.5792,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
